Date,Value
4/20/2018,107.5716955
4/19/2018,107.3170732
4/18/2018,107.2166613
4/17/2018,107.1052845
4/16/2018,107.3322555
4/13/2018,107.6885605
4/12/2018,107.1492331
4/11/2018,106.7990956
4/10/2018,107.0139956
4/9/2018,107.0058518
4/6/2018,107.3401994
4/5/2018,107.0636215
4/4/2018,106.2479635
4/3/2018,106.239844
3/29/2018,106.4442821
3/28/2018,106.1461526
3/27/2018,105.8823529
3/26/2018,105.1244863
3/23/2018,105.0866677
3/22/2018,105.3507632
3/21/2018,106.21846
3/20/2018,106.4841968
3/19/2018,106.1418474
3/16/2018,105.8531827
3/15/2018,106.0692002
3/14/2018,106.5324602
3/13/2018,106.8912587
3/12/2018,106.5192652
3/9/2018,106.834269
3/8/2018,106.1347718
3/7/2018,105.830716
3/6/2018,106.2283458
3/5/2018,105.6471927
3/2/2018,105.4012346
3/1/2018,106.7948402
2/28/2018,107.0247257
2/27/2018,107.1213722
2/26/2018,106.8181818
2/23/2018,106.7403854
2/22/2018,107.095145
2/21/2018,107.5454841
2/20/2018,107.171799
2/19/2018,106.5592264
2/16/2018,106.177792
2/15/2018,106.5476667
2/14/2018,107.2238419
2/13/2018,107.6948026
2/12/2018,108.6438881
2/9/2018,108.8486923
2/8/2018,109.6229187
2/7/2018,109.2883774
2/6/2018,109.4735988
2/5/2018,109.8633441
2/2/2018,109.8463016
2/1/2018,109.6556706
1/31/2018,108.8544593
1/30/2018,108.6707995
1/29/2018,108.8537039
1/26/2018,109.319717
1/25/2018,108.9062626
1/24/2018,109.3992876
1/23/2018,110.4988162
1/22/2018,110.8423891
1/19/2018,110.5997552
1/18/2018,111.2137311
1/17/2018,110.8006228
1/16/2018,110.7113655
1/15/2018,110.6214873
1/12/2018,111.1312515
1/11/2018,111.6668054
1/10/2018,111.4242829
1/9/2018,112.5628562
1/8/2018,113.0376681
1/5/2018,113.2835201
1/4/2018,112.6564443
1/3/2018,112.2598353
1/2/2018,112.1840033
12/29/2017,112.5740015
12/28/2017,112.904307
12/27/2017,113.2408575
12/22/2017,113.3637054
12/21/2017,113.4918627
12/20/2017,113.2629802
12/19/2017,112.6871352
12/18/2017,112.4713862
12/15/2017,112.1887176
12/14/2017,112.6129168
12/13/2017,113.3179959
12/12/2017,113.4965154
12/11/2017,113.3095965
12/8/2017,113.4900358
12/7/2017,112.7439335
12/6/2017,112.143522
12/5/2017,112.5770237
12/4/2017,112.8613569
12/1/2017,112.4947413
11/30/2017,112.3132754
11/29/2017,111.8119557
11/28/2017,111.2382234
11/27/2017,111.0190763
11/24/2017,111.3412478
11/23/2017,111.2339635
11/22/2017,112.0180441
11/21/2017,112.536269
11/20/2017,112.1297004
11/17/2017,112.6070369
11/16/2017,113.091496
11/15/2017,112.7111486
11/14/2017,113.48659
11/13/2017,113.3064516
11/10/2017,113.3344774
11/9/2017,113.2846088
11/8/2017,113.4943917
11/7/2017,114.1930462
11/6/2017,114.1415013
11/3/2017,113.9401218
11/2/2017,114.1262344
11/1/2017,114.192215
10/31/2017,113.4215501
10/30/2017,113.5291078
10/27/2017,114.1921586
10/26/2017,113.8007317
10/25/2017,114.0517607
10/24/2017,113.8933764
10/23/2017,113.79046
10/20/2017,113.1748181
10/19/2017,112.5401386
10/18/2017,112.8776917
10/17/2017,112.2034187
10/16/2017,111.8275015
10/13/2017,112.1845893
10/12/2017,112.2807018
10/11/2017,112.1893491
10/10/2017,112.3590743
10/9/2017,112.6851694
10/6/2017,112.9495174
10/5/2017,112.4595469
10/4/2017,112.3865275
10/3/2017,112.9669021
10/2/2017,112.8235695
9/29/2017,112.5021176
9/28/2017,112.5488198
9/27/2017,112.9375692
9/26/2017,111.9792992
9/25/2017,112.2356114
9/22/2017,112.0391272
9/21/2017,112.4401512
9/20/2017,111.2934122
9/19/2017,111.4600735
9/18/2017,111.3910278
9/15/2017,111.1092535
9/14/2017,110.6857383
9/13/2017,110.0175307
9/12/2017,109.7209419
9/11/2017,108.6771693
9/8/2017,107.3797678
9/7/2017,108.8797928
9/6/2017,108.8928003
9/5/2017,109.3271657
9/4/2017,109.701806
9/1/2017,110.1426174
8/31/2017,110.6215645
8/30/2017,110.1460222
8/29/2017,108.6155378
8/28/2017,109.2997904
8/25/2017,109.7476287
8/24/2017,109.3172963
8/23/2017,109.0855157
8/22/2017,109.3619913
8/21/2017,108.9788283
8/18/2017,109.0459966
8/17/2017,110.1222536
8/16/2017,110.8368915
8/15/2017,110.4138283
8/14/2017,109.5871832
8/11/2017,109.1457714
8/10/2017,109.7511081
