Date,Value
6/20/2013,1.034166667
6/19/2013,1.019916455
6/18/2013,1.019515478
6/17/2013,1.015820649
6/14/2013,1.016612794
6/13/2013,1.016973338
6/12/2013,1.015967463
6/11/2013,1.024184435
6/10/2013,1.018623666
6/7/2013,1.023227753
6/6/2013,1.031330996
6/5/2013,1.033825668
6/4/2013,1.031927895
6/3/2013,1.034363469
5/31/2013,1.032907889
5/30/2013,1.037778121
5/29/2013,1.03721433
5/28/2013,1.034394806
5/27/2013,1.032305433
5/24/2013,1.033232862
5/23/2013,1.034993793
5/22/2013,1.030333514
5/21/2013,1.026892585
5/20/2013,1.027931222
5/17/2013,1.027274847
5/16/2013,1.01939488
5/15/2013,1.02091107
5/14/2013,1.013870694
5/13/2013,1.009172898
5/10/2013,1.009624269
5/9/2013,1.00357632
5/8/2013,1.004187286
5/7/2013,1.005188067
5/6/2013,1.008392462
5/3/2013,1.011361903
5/2/2013,1.007126071
4/30/2013,1.010786414
4/29/2013,1.013726836
4/26/2013,1.019770752
4/25/2013,1.022477064
4/24/2013,1.026064893
4/23/2013,1.027713626
4/22/2013,1.02592621
4/19/2013,1.025009531
4/18/2013,1.024300498
4/17/2013,1.02589687
4/16/2013,1.021479168
4/15/2013,1.020564177
4/12/2013,1.011875575
4/11/2013,1.009375715
4/10/2013,1.015589179
4/9/2013,1.014877301
4/8/2013,1.016969976
4/5/2013,1.014678616
4/4/2013,1.015134966
4/3/2013,1.014187714
4/2/2013,1.012928349
3/28/2013,1.016868411
3/27/2013,1.016917293
3/26/2013,1.018816577
3/25/2013,1.020409741
3/22/2013,1.024019154
3/21/2013,1.023315259
3/20/2013,1.025183469
3/19/2013,1.024799135
3/18/2013,1.021811432
3/15/2013,1.020327067
3/14/2013,1.026435804
3/13/2013,1.024882521
3/12/2013,1.025971041
3/11/2013,1.02793597
3/8/2013,1.029029794
3/7/2013,1.031667948
3/6/2013,1.028615267
3/5/2013,1.026469234
3/4/2013,1.028676866
3/1/2013,1.033615385
2/28/2013,1.025287531
2/27/2013,1.025731083
2/26/2013,1.026076317
2/25/2013,1.022399278
2/22/2013,1.020627939
2/21/2013,1.019035341
2/20/2013,1.01473448
2/19/2013,1.011611357
2/18/2013,1.006515878
2/15/2013,1.002626642
2/14/2013,1.00120057
2/13/2013,1.002818991
2/12/2013,1.005506772
2/11/2013,1.007691733
2/8/2013,0.999027965
2/7/2013,0.995718293
2/6/2013,0.998224458
2/5/2013,0.998079338
2/4/2013,0.996827037
2/1/2013,0.999486954
1/31/2013,1.00199262
1/30/2013,1.002363193
1/29/2013,1.005732152
1/28/2013,1.00877715
1/25/2013,1.006236543
1/24/2013,1.001872799
1/23/2013,0.991897974
1/22/2013,0.994368101
1/21/2013,0.99301959
1/18/2013,0.990093065
1/17/2013,0.986909037
1/16/2013,0.986819312
1/15/2013,0.986118406
1/14/2013,0.986282887
1/11/2013,0.983878258
1/10/2013,0.985891863
1/9/2013,0.987515319
1/8/2013,0.985709919
1/7/2013,0.987115576
1/4/2013,0.991162004
1/3/2013,0.986337964
1/2/2013,0.984768512
12/31/2012,0.995679854
12/28/2012,0.995372829
12/27/2012,0.991708126
12/24/2012,0.992888485
12/21/2012,0.990990991
12/20/2012,0.989430772
12/19/2012,0.986768907
12/18/2012,0.984367886
12/17/2012,0.987082067
12/14/2012,0.984481309
12/13/2012,0.982794219
12/12/2012,0.985429448
12/11/2012,0.986685138
12/10/2012,0.986929621
12/7/2012,0.992328555
12/6/2012,0.991508568
12/5/2012,0.991963261
12/4/2012,0.993965781
12/3/2012,0.992877384
11/30/2012,0.993685507
11/29/2012,0.991688472
11/28/2012,0.994725002
11/27/2012,0.991127228
11/26/2012,0.993829065
11/23/2012,0.996591525
11/22/2012,0.995966804
11/21/2012,0.997579071
11/20/2012,0.995784214
11/19/2012,0.998589563
11/16/2012,1.000627697
11/15/2012,1.002038257
11/14/2012,1.001178689
11/13/2012,1.001023945
11/12/2012,0.999214762
11/9/2012,1.002835986
11/8/2012,0.996388191
11/7/2012,0.993409697
11/6/2012,0.99390625
11/5/2012,0.996478046
11/2/2012,0.994785992
11/1/2012,0.999537572
10/31/2012,1.000923574
